date,基准20日,多窗口融合,双动量,波动率加权,Frog-in-the-Pan
2022-03-16,925257.9312499999,1000000.0,860316.0653999998,1000000.0,925257.9312499999
2022-03-17,938118.63125,1000000.0,872274.6653999998,1000000.0,938118.63125
2022-03-18,958840.6312499999,1000000.0,891545.1653999997,1000000.0,958840.6312499999
2022-03-21,966338.03125,1000000.0,898517.8654,1000000.0,966338.03125
2022-03-22,984388.1312499999,1000000.0,915303.1653999998,1000000.0,984388.1312499999
2022-03-23,979235.23125,1000000.0,910511.9653999999,1000000.0,979235.23125
2022-03-24,986335.73125,1000000.0,917113.9653999999,1000000.0,986335.73125
2022-03-25,987540.63125,1000000.0,918233.6653999998,1000000.0,987540.63125
2022-03-28,1001386.3312499998,1000000.0,931110.7653999999,1000000.0,1001386.3312499998
2022-03-29,1006343.83125,1000000.0,935721.7653999999,1000000.0,1006343.83125
2022-03-30,997344.6312499999,1000000.0,927352.6653999999,1000000.0,997344.6312499999
2022-03-31,1006682.4312499999,1000000.0,936036.5654,1000000.0,1006682.4312499999
2022-04-01,1012027.83125,1000000.0,941006.7653999999,1000000.0,1012027.83125
2022-04-06,1015507.53125,1000000.0,944242.8653999999,1000000.0,1015507.53125
2022-04-07,1010385.2312500001,1000000.0,939479.4653999999,1000000.0,1010385.2312500001
2022-04-08,1019195.53125,1000000.0,947672.3653999998,1000000.0,1019195.53125
2022-04-11,1010791.73125,1000000.0,939856.4653999999,1000000.0,1010791.73125
2022-04-12,1012908.13125,1000000.0,941824.1653999998,1000000.0,1012908.13125
2022-04-13,1027847.1312499999,1000000.0,955716.6653999998,1000000.0,1027847.1312499999
2022-04-14,1046863.4312499999,1000000.0,973401.0653999998,1000000.0,1046863.4312499999
2022-04-15,1034821.1312500001,1000000.0,962201.6653999999,1000000.0,1034821.1312500001
2022-04-18,1016488.03125,1000000.0,945151.8654,1000000.0,1016488.03125
2022-04-19,1029447.9312499999,1000000.0,957205.0653999998,1000000.0,1029447.9312499999
2022-04-20,996504.9312499999,1000000.0,926570.5654,1000000.0,996504.9312499999
2022-04-21,985488.0312499998,1000000.0,916323.8653999998,1000000.0,985488.0312499998
2022-04-22,995314.23125,1000000.0,925461.4653999998,1000000.0,995314.23125
2022-04-25,960837.53125,1000000.0,893400.3653999999,1000000.0,960837.53125
2022-04-26,940385.33125,1000000.0,874381.2653999999,1000000.0,940385.33125
2022-04-27,956054.9312499999,1000000.0,888953.5654,1000000.0,956054.9312499999
2022-04-28,976266.3312499999,1000000.0,907749.7653999999,1000000.0,976266.3312499999
2022-04-29,989940.73125,1000000.0,920464.9653999999,1000000.0,989940.73125
2022-05-05,986654.03125,1000000.0,917408.8653999998,1000000.0,986654.03125
2022-05-06,969448.1799,999505.9486,901409.7311999996,999505.9387,969448.1799
2022-05-09,965051.9798999999,996520.0486000001,899773.1311999997,994966.0387,965051.9798999999
2022-05-10,967636.5799,987112.3485999999,901074.9311999995,997611.1386999999,967636.5799
2022-05-11,970887.9798999999,990799.3486000001,901842.7311999996,1000972.1386999999,970887.9798999999
2022-05-12,978059.6799,990886.3486000001,902504.7311999996,1008358.5386999999,978059.6799
2022-05-13,973756.5799,996724.3486000001,902956.1311999997,1003915.5386999999,973756.5799
2022-05-16,968092.9798999999,1000176.0486000001,896829.7311999996,998079.6386999999,968092.9798999999
2022-05-17,974057.1798999999,1006750.0486000001,903399.9311999996,1004215.2387,974057.1798999999
2022-05-18,967759.1798999999,999804.7486,899649.1311999995,997708.3386999998,967759.1798999999
2022-05-19,964349.3799,1000391.3486,900230.7311999996,994200.5386999999,964349.3799
2022-05-20,980149.6798999999,1015012.1486,909830.5311999996,1010494.7387,980149.6798999999
2022-05-23,976246.8799,1016736.2486,906574.3311999997,1006466.4386999999,976246.8799
2022-05-24,969686.7799,1016165.3486,902073.5311999996,999697.7386999999,969686.7799
2022-05-25,969500.1798999999,1024476.6486,903299.5311999996,999497.0386999999,969500.1798999999
2022-05-26,972115.5798999999,1034226.8486,904928.7311999996,1002174.0386999999,972115.5798999999
2022-05-27,974160.2799,1040992.4486,907927.3311999997,1004298.6387,974160.2799
2022-05-30,982724.5799,1036227.6486000002,906804.5311999996,1013142.0386999999,982724.5799
2022-05-31,992059.1799,1034575.8486,910006.5311999995,1022775.8387,992059.1799
2022-06-01,988617.6799,1035344.1486000001,906799.1311999997,1019231.9387,988617.6799
2022-06-02,988047.2799,1030116.8486,908060.7311999997,1018644.2386999999,988047.2799
2022-06-06,993075.5799,1040155.4486000001,911526.1311999996,1023825.4387,993075.5799
2022-06-07,996546.2799,1037871.5486000001,912654.1311999997,1027404.9386999999,996546.2799
2022-06-08,1003961.6799,1056896.5486,918061.3311999997,1035051.5386999999,1003961.6799
2022-06-09,998318.3798999999,1061031.2486,917595.1311999995,1029231.2386999999,998318.3798999999
2022-06-10,1002031.9798999999,1065522.0486,920238.9311999995,1033064.4386999998,1002031.9798999999
2022-06-13,1000173.9798999999,1063390.1486000002,918746.5311999997,1031146.1386999999,1000173.9798999999
2022-06-14,999316.5799,1067814.8486000001,917864.9311999995,1030270.8387,999316.5799
2022-06-15,999584.4798999999,1056267.3486000001,920822.9311999995,1030552.7387000001,999584.4798999999
2022-06-16,1000560.2799,1040693.1486000001,918473.9311999996,1031558.5386999999,1000560.2799
2022-06-17,1012585.0799,1040690.5486000001,926056.5311999996,1043945.9387,1012585.0799
2022-06-20,1017664.5799,1017404.9486000001,924068.9311999995,1049184.9387,1017664.5799
2022-06-21,1014979.4798999999,1019504.1486,924292.1311999997,1046418.3387,1014979.4798999999
2022-06-22,1009398.3798999999,1012864.4486,920551.7311999996,1040656.8387,1009398.3798999999
2022-06-23,1013674.0799,1019920.9486,925879.3311999997,1045064.7387,1013674.0799
2022-06-24,1018336.2798999998,1016652.0486000001,928531.3311999997,1049872.2386999999,1018336.2798999998
2022-06-27,1028136.1799000001,1032619.0486000001,934644.9311999995,1059989.8387,1028136.1799000001
2022-06-28,1029449.8798999999,1038501.9486,936328.5311999996,1061344.1387,1029449.8798999999
2022-06-29,1024078.5799,1035172.6486000001,932708.5311999996,1055799.0387,1024078.5799
2022-06-30,1039296.5799,1034596.7486,938638.9311999995,1071488.3387,1039296.5799
2022-07-01,1033963.0799,1033178.1486,935144.7311999996,1065976.7387,1033963.0799
2022-07-04,1032555.6205,1032867.0398,936051.3499999996,1064542.6676999999,1032555.6205
2022-07-05,1029623.8204999999,1029934.0398000001,933393.4499999997,1062939.4677,1029623.8204999999
2022-07-06,1009506.0205000001,1009808.2398000001,915156.4499999997,1037536.6677,1009506.0205000001
2022-07-07,1009223.4205,1009523.6398,914900.6499999997,1030446.6676999999,1009223.4205
2022-07-08,1006561.4205,1006862.6398,912487.3499999996,1033104.8677,1006561.4205
2022-07-11,990348.2205,990644.2398000001,897789.6499999997,1016083.2677,990348.2205
2022-07-12,968613.4205,968904.4398,878086.7499999997,1000338.2677,968613.4205
2022-07-13,977212.8204999999,977505.4398,885882.4499999997,1002534.2677,977212.8204999999
2022-07-14,990587.0205,990880.6398,898006.3499999996,1004798.4676999999,990587.0205
2022-07-15,976995.2205,977286.8398,885685.2499999997,992536.4676999999,976995.2205
2022-07-18,980964.6205000001,981255.6398000001,889283.6499999997,996704.2677,980964.6205000001
2022-07-19,970637.6205,970927.2398000001,879922.0499999997,990631.6676999999,970637.6205
2022-07-20,977140.0205,977431.8398000001,885816.5499999997,997164.2677,977140.0205
2022-07-21,971178.6205,971468.0398000001,880412.3499999996,988079.0676999999,971178.6205
2022-07-22,966102.2204999999,966390.4398,875810.4499999997,986915.0677,966102.2204999999
2022-07-25,964673.8204999999,964963.2398000001,874515.6499999997,987163.0677,964673.8204999999
2022-07-26,967083.0205000001,967373.6398,876699.7499999997,990619.0677,967083.0205000001
2022-07-27,956439.6205,956725.4398,867051.4499999997,976273.0677,956439.6205
2022-07-28,952283.2205,952567.8398,863283.6499999997,972896.2677,952283.2205
2022-07-29,928042.6205,928318.4398,841309.1499999997,947695.0676999999,928042.6205
2022-08-01,941988.4205,942267.2398,853951.5499999996,952697.2677,941988.4205
2022-08-02,924375.2204999999,924649.4398,837984.8499999996,935279.4676999999,924375.2204999999
2022-08-03,919297.4204999999,919572.0398,833381.4499999997,934268.2677,919297.4204999999
2022-08-04,933396.2204999999,933676.2398000001,846162.1499999997,950613.6676999999,933396.2204999999
2022-08-05,947475.6205,947758.8398,858925.2499999997,964563.6677,947475.6205
2022-08-08,940744.6205,941025.6398,852823.5499999996,957049.0676999999,940744.6205
2022-08-09,940818.8204999999,941099.0398000001,852890.9499999997,954926.6676999999,940818.8204999999
2022-08-10,924960.6205,925236.0398000001,838515.2499999997,938989.8676999998,924960.6205
2022-08-11,948707.2204999998,948988.8398,860041.9499999997,961909.6676999999,948707.2204999998
2022-08-12,948413.0205,948696.6398,859775.1499999997,967239.2677,948413.0205
2022-08-15,942391.0205,942670.8398000001,854316.3499999996,955813.4676999999,942391.0205
2022-08-16,938664.8205,938942.4398,850938.6499999997,948547.6676999999,938664.8205
2022-08-17,949443.6205,949723.6398,860709.9499999997,956100.4676999999,949443.6205
2022-08-18,937945.6205,938220.8398000002,850286.9499999997,941270.0676999999,937945.6205
2022-08-19,929036.0205,929309.6398,842210.1499999997,936625.6676999999,929036.0205
2022-08-22,938094.8204999999,938369.8398,850422.2499999997,940151.8676999998,938094.8204999999
2022-08-23,928776.2204999999,929047.2398,841974.8499999996,928439.0677,928776.2204999999
2022-08-24,911008.0205,911276.6398,825867.3499999996,919157.8677,911008.0205
2022-08-25,920089.2204999999,920362.6398,834099.5499999996,935658.2677,920089.2204999999
2022-08-26,922540.6205,922816.8398,836321.7499999997,941408.2677,922540.6205
2022-08-29,912363.9416999999,912636.3925000001,827096.4864999994,929866.8813,912363.9416999999
2022-08-30,897455.5417,897725.3925000001,813585.3864999996,914617.0812999998,897455.5417
2022-08-31,890306.6416999999,890575.2925000001,807106.5864999996,905439.2812999999,890306.6416999999
2022-09-01,896717.5417,896987.7925,812916.7864999995,916039.0813,896717.5417
2022-09-02,893463.8417,893733.0925,809967.7864999995,914438.0813,893463.8417
2022-09-05,917693.4416999999,917968.7925,831927.4864999995,936904.8812999999,917693.4416999999
2022-09-06,932163.2416999999,932444.5925,845042.9864999996,947846.6812999998,932163.2416999999
2022-09-07,930378.1416999999,930658.0925,843424.5864999995,948059.2812999999,930378.1416999999
2022-09-08,923040.9417,923319.6925000001,836775.0864999995,941476.2812999999,923040.9417
2022-09-09,936130.8417,936415.5925,848640.1864999994,948833.4812999999,936130.8417
2022-09-13,928573.3417,928855.5925,841790.3864999996,941549.8813,928573.3417
2022-09-14,919060.2416999999,919338.4924999999,833167.5864999995,936291.6812999998,919060.2416999999
2022-09-15,918319.0417,918598.3925000001,832496.4864999994,935861.2812999999,918319.0417
2022-09-16,877290.6417,877555.6925,795309.3864999996,911596.8813,877290.6417
2022-09-19,875416.8417,875680.8925000001,793610.7864999996,913086.0813,875416.8417
2022-09-20,876945.8417,877209.5925000001,794996.1864999995,914989.4812999999,876945.8417
2022-09-21,886334.0417,886600.5925,803505.0864999995,924282.8813,886334.0417
2022-09-22,892830.0417,893097.2925,809391.9864999994,932576.4812999999,892830.0417
2022-09-23,886613.7416999999,886878.6925,803757.6864999995,925600.2812999999,886613.7416999999
2022-09-26,862827.1416999999,863085.4924999999,782199.0864999995,906688.6812999999,862827.1416999999
2022-09-27,865698.1416999999,865958.7925,784801.9864999995,907265.8812999998,865698.1416999999
2022-09-28,858232.2416999999,858489.3925,778034.5864999996,904261.8813,858232.2416999999
2022-09-29,857546.7416999999,857802.2925,777412.4864999995,906731.4813,857546.7416999999
2022-09-30,860520.2416999999,860777.8925,780108.0864999996,911337.8813,860520.2416999999
2022-10-10,863492.9417,863750.2925,782801.6864999996,917561.0812999998,863492.9417
2022-10-11,864177.8417,864434.9925,783422.2864999996,915974.0812999998,864177.8417
2022-10-12,874794.8417,875057.3925000001,793046.1864999996,920193.8812999999,874794.8417
2022-10-13,856497.4417,856754.8925000001,776462.6864999996,903437.8813,856497.4417
2022-10-14,868274.2416999999,868536.3925000001,787137.1864999996,911096.2812999999,868274.2416999999
2022-10-17,865624.0417,865885.6924999999,784735.3864999996,906606.4812999999,865624.0417
2022-10-18,862969.9416999999,863230.6925,782329.7864999995,905201.2812999999,862969.9416999999
2022-10-19,859006.5417,859266.1925000001,778737.5864999995,904075.8813,859006.5417
2022-10-20,851775.6416999999,852032.9925,772183.8864999996,895482.0812999998,851775.6416999999
